TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          15, 2.18349601e-02, 9.70146209e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.75131680e-03, 9.70146209e+00, 2.18349601e-02, 0.00000000e+00, 2.25068756e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.66867040e+00, -4.11886811e+00, -4.12900886e+00, -1.21292581e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.0745523167
          16, 2.83730419e-02, 7.67338519e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.92427248e-03, 7.67338519e+00, 2.83730419e-02, 0.00000000e+00, 3.69759124e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.64978035e+00, -4.16362415e+00, -4.16386784e+00, -1.19216650e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.0792323000
          17, 3.28313221e-02, 5.79029589e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.53442132e-03, 5.79029589e+00, 3.28313221e-02, 0.00000000e+00, 5.67005949e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.63530845e+00, -4.21285545e+00, -4.20593896e+00, -1.17542680e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.0838922833
          18, 3.54118040e-02, 4.05178389e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.63449033e-03, 4.05178389e+00, 3.54118040e-02, 0.00000000e+00, 8.73980570e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.62817641e+00, -4.26279170e+00, -4.25093458e+00, -1.16661677e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.0885600000
          19, 3.63287140e-02, 2.46278960e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.27693012e-03, 2.46278960e+00, 3.63287140e-02, 0.00000000e+00, 1.47510425e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.62984956e+00, -4.30562230e+00, -4.29091037e+00, -1.16779731e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.0932454667
          20, 3.59243196e-02, 1.03301883e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.54741423e-03, 1.03301883e+00, 3.59243196e-02, 0.00000000e+00, 3.47760551e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.64095613e+00, -4.32935167e+00, -4.31404629e+00, -1.17985183e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.0979059833
          21, 3.45407997e-02, -2.25902094e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.53091488e-03, -2.25902094e-01, 3.45407997e-02, 0.00000000e+00, -1.52901636e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.66126294e+00, -4.32438657e+00, -4.31060736e+00, -1.20271024e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1025776833
          22, 3.24975741e-02, -1.30203879e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.30760473e-03, -1.30203879e+00, 3.24975741e-02, 0.00000000e+00, -2.49589908e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.69020860e+00, -4.29380896e+00, -4.28258077e+00, -1.23587618e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1072422000
          23, 3.01430139e-02, -2.18526694e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.96595460e-03, -2.18526694e+00, 3.01430139e-02, 0.00000000e+00, -1.37937445e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.72659900e+00, -4.25134972e+00, -4.24257769e+00, -1.27809386e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1120647667
          24, 2.78272212e-02, -2.86868258e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.59682293e-03, -2.86868258e+00, 2.78272212e-02, 0.00000000e+00, -9.70034866e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.76805464e+00, -4.21032527e+00, -4.20346861e+00, -1.32650720e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1168583833
          25, 2.58694126e-02, -3.34932146e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.28406689e-03, -3.34932146e+00, 2.58694126e-02, 0.00000000e+00, -7.72377717e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.81042523e+00, -4.17852301e+00, -4.17309286e+00, -1.37566748e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1216614667
          26, 2.45239947e-02, -3.62814725e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.09648604e-03, -3.62814725e+00, 2.45239947e-02, 0.00000000e+00, -6.75937137e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.84793246e+00, -4.15924268e+00, -4.15493911e+00, -1.41751548e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1264878500
          27, 2.39621302e-02, -3.70996394e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.08263658e-03, -3.70996394e+00, 2.39621302e-02, 0.00000000e+00, -6.45885797e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.87482252e+00, -4.15328683e+00, -4.15004478e+00, -1.44411887e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1312777833
          28, 2.42449211e-02, -3.60304153e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.26154088e-03, -3.60304153e+00, 2.42449211e-02, 0.00000000e+00, -6.72901516e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.88863884e+00, -4.16024134e+00, -4.15829450e+00, -1.45307879e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1360892833
          29, 2.52760229e-02, -3.31895186e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.61177044e-03, -3.31895186e+00, 2.52760229e-02, 0.00000000e+00, -7.61566419e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.89149324e+00, -4.17908666e+00, -4.17906863e+00, -1.44901313e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1408825167
          30, 2.69180128e-02, -2.87206093e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.10293004e-03, -2.87206093e+00, 2.69180128e-02, 0.00000000e+00, -9.37236830e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.88853539e+00, -4.20841045e+00, -4.21155973e+00, -1.43962604e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1457086667
          31, 2.89369440e-02, -2.27944058e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.68009459e-03, -2.27944058e+00, 2.89369440e-02, 0.00000000e+00, -1.26947569e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.88456234e+00, -4.24644301e+00, -4.25489179e+00, -1.43084971e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1503674833
          32, 3.11729677e-02, -1.56085114e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.30361167e-03, -1.56085114e+00, 3.11729677e-02, 0.00000000e+00, -1.99717749e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.88270236e+00, -4.29097214e+00, -4.30810275e+00, -1.42578855e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1550306500
          33, 3.32928365e-02, -7.39052819e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.89128754e-03, -7.39052819e-01, 3.32928365e-02, 0.00000000e+00, -4.50479799e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.88427378e+00, -4.33919200e+00, -4.36998224e+00, -1.42532861e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1597208000
          34, 3.50023948e-02, 1.60283864e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03680610e-02, 1.60283864e-01, 3.50023948e-02, 0.00000000e+00, 2.18377533e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.88962814e+00, -4.38754165e+00, -4.43861537e+00, -1.42931767e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1643866500
          35, 3.60504861e-02, 1.10857088e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06686951e-02, 1.10857088e+00, 3.60504861e-02, 0.00000000e+00, 3.25197844e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.89871519e+00, -4.43176164e+00, -4.51041955e+00, -1.43735205e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1690657333
          36, 3.62810588e-02, 2.07460395e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07527018e-02, 2.07460395e+00, 3.62810588e-02, 0.00000000e+00, 1.74881855e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.91129775e+00, -4.46737522e+00, -4.57859749e+00, -1.44901433e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1737369000
          37, 3.56052657e-02, 3.02578753e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.05977675e-02, 3.02578753e+00, 3.56052657e-02, 0.00000000e+00, 1.17672723e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.92756810e+00, -4.49075383e+00, -4.63217833e+00, -1.46437408e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1784378667
          38, 3.39715720e-02, 3.92935408e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.01898464e-02, 3.92935408e+00, 3.39715720e-02, 0.00000000e+00, 8.64558685e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.94779148e+00, -4.50048837e+00, -4.65940912e+00, -1.48363732e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1831073167
          39, 3.13660146e-02, 4.75434253e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52479147e-03, 4.75434253e+00, 3.13660146e-02, 0.00000000e+00, 6.59734011e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -6.97211148e+00, -4.49791457e+00, -4.65655679e+00, -1.50707868e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1877825500
          40, 2.78799031e-02, 5.47294096e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.62528745e-03, 5.47294096e+00, 2.78799031e-02, 0.00000000e+00, 5.09413555e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.00052880e+00, -4.48632168e+00, -4.63149783e+00, -1.53492742e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1924670833
          41, 2.37180263e-02, 6.06214671e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.54190501e-03, 6.06214671e+00, 2.37180263e-02, 0.00000000e+00, 3.91247975e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.03224915e+00, -4.46947696e+00, -4.59613685e+00, -1.56650215e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.1971420167
          42, 1.90272150e-02, 6.50498852e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31277880e-03, 6.50498852e+00, 1.90272150e-02, 0.00000000e+00, 2.92501899e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.06552633e+00, -4.45061532e+00, -4.55917600e+00, -1.60027395e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.2018160333
          43, 1.39434529e-02, 6.79129821e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.97283834e-03, 6.79129821e+00, 1.39434529e-02, 0.00000000e+00, 2.05313512e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.09759062e+00, -4.43204143e+00, -4.52512494e+00, -1.63346846e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2066137500
          44, 8.80205373e-03, 6.91990325e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.60745580e-03, 6.91990325e+00, 8.80205373e-03, 0.00000000e+00, 1.27199087e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.12480891e+00, -4.41522877e+00, -4.49580455e+00, -1.66224916e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2114484167
          45, 3.79642818e-03, 6.89693354e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26686597e-03, 6.89693354e+00, 3.79642818e-03, 0.00000000e+00, 5.50451611e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.14359541e+00, -4.40108118e+00, -4.47171075e+00, -1.68266727e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2162331500
          46, -1.05948050e-03, 6.73507285e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.55675455e-04, 6.73507285e+00, -1.05948050e-03, 0.00000000e+00, -1.57307949e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.15200287e+00, -4.39007729e+00, -4.45283357e+00, -1.69233350e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2210339500
          47, -5.55136337e-03, 6.45235978e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.72072066e-04, 6.45235978e+00, -5.55136337e-03, 0.00000000e+00, -8.60361721e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.15082249e+00, -4.38249898e+00, -4.43906869e+00, -1.69178274e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2258415000
          48, -9.62121942e-03, 6.07011689e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.39696717e-03, 6.07011689e+00, -9.62121942e-03, 0.00000000e+00, -1.58501386e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.14298837e+00, -4.37856664e+00, -4.43045095e+00, -1.68398217e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2306396833
          49, -1.31714571e-02, 5.61174829e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.39106109e-03, 5.61174829e+00, -1.31714571e-02, 0.00000000e+00, -2.34712186e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.13196231e+00, -4.37853900e+00, -4.42724433e+00, -1.67257735e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2354322333
          50, -1.60911434e-02, 5.10086470e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.22422842e-03, 5.10086470e+00, -1.60911434e-02, 0.00000000e+00, -3.15459129e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.12043055e+00, -4.38278666e+00, -4.42996608e+00, -1.66039389e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2402210333
          51, -1.83423133e-02, 4.56008820e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.88460314e-03, 4.56008820e+00, -1.83423133e-02, 0.00000000e+00, -4.02235933e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.11015053e+00, -4.39179449e+00, -4.43937038e+00, -1.64928794e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.2450412833
          52, -1.98914045e-02, 4.01007816e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.36186767e-03, 4.01007816e+00, -1.98914045e-02, 0.00000000e+00, -4.96035332e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.10195200e+00, -4.40611265e+00, -4.45640383e+00, -1.64012284e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.2497006500
          53, -2.07146687e-02, 3.46867143e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.64881023e-03, 3.46867143e+00, -2.07146687e-02, 0.00000000e+00, -5.97193163e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.09596336e+00, -4.42623217e+00, -4.48214570e+00, -1.63304537e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.2543575667
          54, -2.07961634e-02, 2.95064283e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.74084905e-03, 2.95064283e+00, -2.07961634e-02, 0.00000000e+00, -7.04801111e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.09206043e+00, -4.45241761e+00, -4.51772526e+00, -1.62800170e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.2590147667
          55, -2.01922192e-02, 2.46766599e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.65247706e-03, 2.46766599e+00, -2.01922192e-02, 0.00000000e+00, -8.18271974e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.09014613e+00, -4.48440146e+00, -4.56410184e+00, -1.62501507e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.2636921667
          56, -1.89347878e-02, 2.02834085e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -4.39220970e-03, 2.02834085e+00, -1.89347878e-02, 0.00000000e+00, -9.33511139e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.09026540e+00, -4.52089357e+00, -4.62147393e+00, -1.62427412e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.2683519500
          57, -1.70330981e-02, 1.63854848e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.96272755e-03, 1.63854848e+00, -1.70330981e-02, 0.00000000e+00, -1.03952360e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.09264680e+00, -4.55889538e+00, -4.68770294e+00, -1.62613863e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.2730076667
          58, -1.45350241e-02, 1.30171873e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.37674705e-03, 1.30171873e+00, -1.45350241e-02, 0.00000000e+00, -1.11660252e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -7.09768207e+00, -4.59313176e+00, -4.75475531e+00, -1.63110322e+00, 0.00000000e+00, 4.0000000000, 4.0000000000, 0.2776851333
