TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          11, 2.16452327e-01, 2.69639088e-01, -7.77595310e-02, 1.94810536e-01, -1.33059153e-01, -2.32046454e-01, 2.58703494e-01, -7.77595310e-02, 2.29410876e-01, 8.02748330e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.57252814e+00, -1.12901439e+00, -1.35617913e+00, -1.11293366e+00, 1.94926102e+00, -7.6345498772, 5.0000000000, 5.0000000000, 0.9959486780
          12, 2.16514277e-01, 2.65085147e-01, -7.79521172e-02, 1.94464059e-01, -1.32778416e-01, -2.28021012e-01, 2.54151991e-01, -7.79521172e-02, 2.29249499e-01, 8.16772571e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.56121351e+00, -1.13742604e+00, -1.34103789e+00, -1.10047851e+00, 1.95967379e+00, -7.6348382235, 5.0000000000, 5.0000000000, 1.0790432358
          13, 2.16657212e-01, 2.60481091e-01, -7.78855792e-02, 1.94252432e-01, -1.32611853e-01, -2.23850140e-01, 2.49546464e-01, -7.78855792e-02, 2.29166552e-01, 8.31757927e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.54573060e+00, -1.13724578e+00, -1.32527025e+00, -1.08307465e+00, 1.97385476e+00, -7.6280999337, 5.0000000000, 5.0000000000, 1.1621430540
          14, 2.16895062e-01, 2.55833624e-01, -7.75676895e-02, 1.94172639e-01, -1.32561627e-01, -2.19467073e-01, 2.44892925e-01, -7.75676895e-02, 2.29176278e-01, 8.47797323e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.52419920e+00, -1.12276550e+00, -1.30763516e+00, -1.05721176e+00, 1.99421020e+00, -7.6116275808, 5.0000000000, 5.0000000000, 1.2452175520
          15, 2.17201186e-01, 2.51194799e-01, -7.70362661e-02, 1.94187271e-01, -1.32586161e-01, -2.15069809e-01, 2.40244670e-01, -7.70362661e-02, 2.29254620e-01, 8.64672305e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.49376061e+00, -1.08282690e+00, -1.28261027e+00, -1.01632861e+00, 2.02452202e+00, -7.5847968151, 5.0000000000, 5.0000000000, 1.3283118584
          16, 2.17523569e-01, 2.46904666e-01, -7.65057677e-02, 1.94265875e-01, -1.32648209e-01, -2.11135556e-01, 2.35943891e-01, -7.65057677e-02, 2.29366295e-01, 8.81002260e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.45324545e+00, -1.01015232e+00, -1.24379196e+00, -9.55264549e-01, 2.06668269e+00, -7.5483167945, 5.0000000000, 5.0000000000, 1.4114035357
          17, 2.17840417e-01, 2.42542720e-01, -7.57754806e-02, 1.94323811e-01, -1.32680153e-01, -2.07217374e-01, 2.31571657e-01, -7.57754806e-02, 2.29468922e-01, 8.98152773e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.40334383e+00, -9.11730707e-01, -1.18259903e+00, -8.75769015e-01, 2.11949363e+00, -7.5032153458, 5.0000000000, 5.0000000000, 1.4945039397
          18, 2.18124829e-01, 2.38208055e-01, -7.49337809e-02, 1.94347859e-01, -1.32682052e-01, -2.03434696e-01, 2.27228261e-01, -7.49337809e-02, 2.29540489e-01, 9.15690398e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.34513723e+00, -8.01853965e-01, -1.09575131e+00, -7.85011238e-01, 2.18031169e+00, -7.4512911437, 5.0000000000, 5.0000000000, 1.5778026317
          19, 2.18374761e-01, 2.34160662e-01, -7.41487755e-02, 1.94364416e-01, -1.32686558e-01, -2.00052290e-01, 2.23173481e-01, -7.41487755e-02, 2.29591701e-01, 9.32585174e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.28046722e+00, -6.92892131e-01, -9.87912415e-01, -6.91695100e-01, 2.24591481e+00, -7.3947047501, 5.0000000000, 5.0000000000, 1.6615399541
          20, 2.18581270e-01, 2.30284540e-01, -7.33646007e-02, 1.94342354e-01, -1.32691805e-01, -1.96878364e-01, 2.19291897e-01, -7.33646007e-02, 2.29607938e-01, 9.49179089e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.21385279e+00, -5.92557770e-01, -8.73614816e-01, -6.02670597e-01, 2.31081045e+00, -7.3354515053, 5.0000000000, 5.0000000000, 1.7456579322
          21, 2.18729689e-01, 2.26416849e-01, -7.24963358e-02, 1.94239284e-01, -1.32678429e-01, -1.93678824e-01, 2.15421580e-01, -7.24963358e-02, 2.29566568e-01, 9.66048640e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.14935347e+00, -5.04291973e-01, -7.64228009e-01, -5.21887575e-01, 2.36999341e+00, -7.2738936923, 5.0000000000, 5.0000000000, 1.8294502728
          22, 2.18791255e-01, 2.22418987e-01, -7.14713458e-02, 1.94016126e-01, -1.32619392e-01, -1.90270965e-01, 2.11425507e-01, -7.14713458e-02, 2.29432069e-01, 9.83689650e-01, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.08894208e+00, -4.29050853e-01, -6.64726911e-01, -4.51080285e-01, 2.42122168e+00, -7.2097655671, 5.0000000000, 5.0000000000, 1.9132237041
          23, 2.18712180e-01, 2.18174815e-01, -7.02301264e-02, 1.93630514e-01, -1.32479658e-01, -1.86525564e-01, 2.07190315e-01, -7.02301264e-02, 2.29145022e-01, 1.00246300e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -3.03351797e+00, -3.66741719e-01, -5.77288923e-01, -3.90722084e-01, 2.46359801e+00, -7.1428713557, 5.0000000000, 5.0000000000, 1.9969836783
          24, 2.18437989e-01, 2.13608665e-01, -6.87368075e-02, 1.93042523e-01, -1.32223675e-01, -1.82376737e-01, 2.02643097e-01, -6.87368075e-02, 2.28647310e-01, 1.02260828e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.98316244e+00, -3.16700768e-01, -5.02570703e-01, -3.40498820e-01, 2.49737355e+00, -7.0737944706, 5.0000000000, 5.0000000000, 2.0807342044
          25, 2.17929716e-01, 2.08681721e-01, -6.69768774e-02, 1.92218847e-01, -1.31819479e-01, -1.77809768e-01, 1.97746995e-01, -6.69768774e-02, 2.27898109e-01, 1.04431627e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.93743908e+00, -2.77863904e-01, -4.40310276e-01, -2.99508418e-01, 2.52389973e+00, -7.0041214742, 5.0000000000, 5.0000000000, 2.1638765233
          26, 2.17162749e-01, 2.03389317e-01, -6.49550187e-02, 1.91134219e-01, -1.31238567e-01, -1.72846482e-01, 1.92498553e-01, -6.49550187e-02, 2.26872608e-01, 1.06771955e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.89580466e+00, -2.48751895e-01, -3.89516311e-01, -2.66279815e-01, 2.54548505e+00, -6.9360285355, 5.0000000000, 5.0000000000, 2.2470057202
          27, 2.16120748e-01, 1.97754771e-01, -6.26907260e-02, 1.89773435e-01, -1.30452529e-01, -1.67531353e-01, 1.86921866e-01, -6.26907260e-02, 2.25555632e-01, 1.09287249e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85789125e+00, -2.27447959e-01, -3.48456085e-01, -2.38774170e-01, 2.56510627e+00, -6.8717280046, 5.0000000000, 5.0000000000, 2.3301265785
          28, 2.14801237e-01, 1.91834758e-01, -6.02205617e-02, 1.88141968e-01, -1.29440323e-01, -1.61934047e-01, 1.81073660e-01, -6.02205617e-02, 2.23947485e-01, 1.11972011e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.82366905e+00, -2.11556232e-01, -3.14575260e-01, -2.14364934e-01, 2.58574606e+00, -6.8130568643, 5.0000000000, 5.0000000000, 2.4134009482
          29, 2.13244335e-01, 1.85725331e-01, -5.76006177e-02, 1.86284663e-01, -1.28207408e-01, -1.56154305e-01, 1.75047904e-01, -5.76006177e-02, 2.22092945e-01, 1.14817044e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.79343223e+00, -1.98306949e-01, -2.84610568e-01, -1.90129843e-01, 2.60943461e+00, -6.7611959081, 5.0000000000, 5.0000000000, 2.4965754274
          30, 2.11551803e-01, 1.79553992e-01, -5.49025690e-02, 1.84293394e-01, -1.26804060e-01, -1.50314814e-01, 1.68966960e-01, -5.49025690e-02, 2.20099904e-01, 1.17820718e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.76758214e+00, -1.84951318e-01, -2.55099779e-01, -1.63453001e-01, 2.63655230e+00, -6.7165408315, 5.0000000000, 5.0000000000, 2.5797526139
          31, 2.09827097e-01, 1.73435128e-01, -5.21908875e-02, 1.82264838e-01, -1.25302796e-01, -1.44523195e-01, 1.62940006e-01, -5.21908875e-02, 2.18077300e-01, 1.20983044e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.74632738e+00, -1.69495151e-01, -2.23422292e-01, -1.32847385e-01, 2.66584603e+00, -6.6788724203, 5.0000000000, 5.0000000000, 2.6629454381
          32, 2.08137170e-01, 1.67422337e-01, -4.94961741e-02, 1.80258932e-01, -1.23768718e-01, -1.38827603e-01, 1.57017292e-01, -4.94961741e-02, 2.16094633e-01, 1.24318638e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.72942382e+00, -1.51278851e-01, -1.88754326e-01, -9.84177172e-02, 2.69531067e+00, -6.6475157842, 5.0000000000, 5.0000000000, 2.7467950043
          33, 2.06516370e-01, 1.61504968e-01, -4.68116142e-02, 1.78300459e-01, -1.22246472e-01, -1.33215300e-01, 1.51186496e-01, -4.68116142e-02, 2.14185689e-01, 1.27869980e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.71601553e+00, -1.31058242e-01, -1.52191123e-01, -6.15958739e-02, 2.72314054e+00, -6.6213752549, 5.0000000000, 5.0000000000, 2.8299428402
          34, 2.04974414e-01, 1.55658182e-01, -4.41217530e-02, 1.76405280e-01, -1.20760420e-01, -1.27664282e-01, 1.45422333e-01, -4.41217530e-02, 2.12358954e-01, 1.31682390e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.70467441e+00, -1.10483236e-01, -1.15849150e-01, -2.43279425e-02, 2.74825818e+00, -6.5991160650, 5.0000000000, 5.0000000000, 2.9131154446
          35, 2.03537982e-01, 1.49837573e-01, -4.13965066e-02, 1.74592742e-01, -1.19329526e-01, -1.22133525e-01, 1.39679143e-01, -4.13965066e-02, 2.10638899e-01, 1.35839081e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.69359769e+00, -9.13552610e-02, -8.17846315e-02, 1.16321042e-02, 2.77029925e+00, -6.5793334939, 5.0000000000, 5.0000000000, 2.9962827595
          36, 2.02229571e-01, 1.44026239e-01, -3.86203487e-02, 1.72894897e-01, -1.17964703e-01, -1.16608318e-01, 1.33938940e-01, -3.86203487e-02, 2.09047166e-01, 1.40411617e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.68090987e+00, -7.50909176e-02, -5.13296610e-02, 4.50938770e-02, 2.78955324e+00, -6.5606262495, 5.0000000000, 5.0000000000, 3.0794214590
          37, 2.01030563e-01, 1.38251045e-01, -3.58059893e-02, 1.71338147e-01, -1.16649832e-01, -1.11122746e-01, 1.28229470e-01, -3.58059893e-02, 2.07566475e-01, 1.45409797e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.66510205e+00, -6.25424370e-02, -2.49845050e-02, 7.54588983e-02, 2.80663078e+00, -6.5417393015, 5.0000000000, 5.0000000000, 3.1625374063
          38, 1.99930222e-01, 1.32530773e-01, -3.29617860e-02, 1.69941792e-01, -1.15359279e-01, -1.05706596e-01, 1.22570020e-01, -3.29617860e-02, 2.06187027e-01, 1.50855697e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.64519347e+00, -5.40244219e-02, -2.53288813e-03, 1.02603660e-01, 2.82252508e+00, -6.5216775321, 5.0000000000, 5.0000000000, 3.2456546662
          39, 1.99032308e-01, 1.26891866e-01, -3.01028161e-02, 1.68765190e-01, -1.14116342e-01, -1.00392356e-01, 1.16981912e-01, -3.01028161e-02, 2.05013749e-01, 1.56851904e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.62085388e+00, -4.93322519e-02, 1.67532284e-02, 1.26751121e-01, 2.83845597e+00, -6.4997765475, 5.0000000000, 5.0000000000, 3.3287586773
          40, 1.98496361e-01, 1.21419471e-01, -2.72873855e-02, 1.67894033e-01, -1.12988291e-01, -9.52612349e-02, 1.11542372e-01, -2.72873855e-02, 2.04210167e-01, 1.63479843e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.59230069e+00, -4.78587870e-02, 3.39199391e-02, 1.48351453e-01, 2.85573166e+00, -6.4756935797, 5.0000000000, 5.0000000000, 3.4118671936
          41, 1.98308114e-01, 1.16128315e-01, -2.45311334e-02, 1.67323578e-01, -1.11995516e-01, -9.03340780e-02, 1.06266806e-01, -2.45311334e-02, 2.03762753e-01, 1.70766375e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.56002122e+00, -4.86757088e-02, 5.01340061e-02, 1.68020085e-01, 2.87563592e+00, -6.4494707901, 5.0000000000, 5.0000000000, 3.4949690611
          42, 1.98337151e-01, 1.11020821e-01, -2.18389322e-02, 1.66984822e-01, -1.11114622e-01, -8.56181669e-02, 1.01164030e-01, -2.18389322e-02, 2.03541365e-01, 1.78648608e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.52472309e+00, -5.04772868e-02, 6.65386305e-02, 1.86461358e-01, 2.89904326e+00, -6.4214680080, 5.0000000000, 5.0000000000, 3.5780778584
          43, 1.98479392e-01, 1.06135900e-01, -1.92395030e-02, 1.66825975e-01, -1.10321571e-01, -8.11520219e-02, 9.62780099e-02, -1.92395030e-02, 2.03443956e-01, 1.87004954e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.48715432e+00, -5.16725605e-02, 8.41277373e-02, 2.04410533e-01, 2.92627813e+00, -6.3921930249, 5.0000000000, 5.0000000000, 3.6611858470
          44, 1.98683923e-01, 1.01483810e-01, -1.67411067e-02, 1.66797835e-01, -1.09586642e-01, -7.69401654e-02, 9.16214865e-02, -1.67411067e-02, 2.03420177e-01, 1.95778935e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.44795762e+00, -5.06144888e-02, 1.03626308e-01, 2.22543095e-01, 2.95717727e+00, -6.3622251462, 5.0000000000, 5.0000000000, 3.7448542342
          45, 1.98911266e-01, 9.70786126e-02, -1.43558406e-02, 1.66864053e-01, -1.08891818e-01, -7.29934055e-02, 8.72104404e-02, -1.43558406e-02, 2.03431285e-01, 2.04897104e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.40771867e+00, -4.57899022e-02, 1.25434827e-01, 2.41382907e-01, 2.99113688e+00, -6.3321306616, 5.0000000000, 5.0000000000, 3.8279570190
          46, 1.99097198e-01, 9.29391116e-02, -1.20998035e-02, 1.66996461e-01, -1.08230105e-01, -6.93284492e-02, 8.30668016e-02, -1.20998035e-02, 2.03414058e-01, 2.14223264e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.36699444e+00, -3.62691599e-02, 1.49576110e-01, 2.61199966e-01, 3.02723806e+00, -6.3024247056, 5.0000000000, 5.0000000000, 3.9110808508
          47, 1.99253253e-01, 8.90443249e-02, -9.95656341e-03, 1.67164018e-01, -1.07576614e-01, -6.59216227e-02, 7.91690476e-02, -9.95656341e-03, 2.03378987e-01, 2.23768615e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.32630776e+00, -2.20339901e-02, 1.75680975e-01, 2.81938586e-01, 3.06449116e+00, -6.2735849800, 5.0000000000, 5.0000000000, 3.9941846265
          48, 1.99319613e-01, 8.53916068e-02, -7.91764674e-03, 1.67290312e-01, -1.06863855e-01, -6.27677031e-02, 7.55174682e-02, -7.91764674e-03, 2.03266197e-01, 2.33418272e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.28619710e+00, -3.93721913e-03, 2.03036274e-01, 3.03211326e-01, 3.10194892e+00, -6.2459712465, 5.0000000000, 5.0000000000, 4.0772949599
          49, 1.99227793e-01, 8.19584752e-02, -5.95840892e-03, 1.67274752e-01, -1.06030545e-01, -5.98392924e-02, 7.20929660e-02, -5.95840892e-03, 2.03006181e-01, 2.43083821e+00, 2.81000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.24718735e+00, 1.63873630e-02, 2.30625905e-01, 3.24334375e-01, 3.13879741e+00, -6.2198841244, 5.0000000000, 5.0000000000, 4.1603861377
